"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"880802286674595842","","","2017-06-30 14:56:44 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Discussion:Bernache du Canada Wikipedia article edited anonymously from Transport Canada https://t.co/JpX6tAoF2n","","","","https://fr.wikipedia.org/w/index.php?diff=138588071&oldid=110339929&rcid=296052753"
"880802286884319232","","","2017-06-30 14:56:44 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Discussion:Bernache du Canada Wikipedia article edited anonymously from Shared Services Canada https://t.co/JpX6tAoF2n","","","","https://fr.wikipedia.org/w/index.php?diff=138588071&oldid=110339929&rcid=296052753"
"880801334395535360","","","2017-06-30 14:52:57 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Tracy Howe Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/Iv5Jjfcp1S","","","","https://en.wikipedia.org/w/index.php?diff=788279173&oldid=788279103"
"880801204707700736","","","2017-06-30 14:52:26 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Tracy Howe Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/KWLb5l3hYp","","","","https://en.wikipedia.org/w/index.php?diff=788279103&oldid=787802541"
"880777556613529600","","","2017-06-30 13:18:28 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Carl Gustaf recoilless rifle Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/8F8OfB5adb","","","","https://en.wikipedia.org/w/index.php?diff=788266547&oldid=786725199"
"880525423024771074","","","2017-06-29 20:36:34 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Prince Edward Island Wikipedia article edited anonymously from Environment Canada https://t.co/oOCHDLXW9b","","","","https://en.wikipedia.org/w/index.php?diff=788162554&oldid=786625136"
"880508924796993537","","","2017-06-29 19:31:01 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","CFB Moose Jaw Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/ZHpwB8WOr5","","","","https://en.wikipedia.org/w/index.php?diff=788149621&oldid=788149390"
"880508484944625664","","","2017-06-29 19:29:16 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","CFB Moose Jaw Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/qIRz8HRF4C","","","","https://en.wikipedia.org/w/index.php?diff=788149390&oldid=788149213"
"880508100373082112","","","2017-06-29 19:27:44 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","CFB Moose Jaw Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/6SCLPJBz2H","","","","https://en.wikipedia.org/w/index.php?diff=788149213&oldid=788149115"
"880507872504926208","","","2017-06-29 19:26:50 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","CFB Moose Jaw Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/yQLTh89EHE","","","","https://en.wikipedia.org/w/index.php?diff=788149115&oldid=752957284"
"880475692248555520","","","2017-06-29 17:18:58 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Timeline of the SARS outbreak Wikipedia article edited anonymously from Shared Services Canada https://t.co/nXSA72kBb2","","","","https://en.wikipedia.org/w/index.php?diff=788133032&oldid=782000239"
"880462560423751682","","","2017-06-29 16:26:47 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","UNESCO Wikipedia article edited anonymously from Shared Services Canada https://t.co/Pe0yRCJxBf","","","","https://en.wikipedia.org/w/index.php?diff=788126019&oldid=788125791"
"880462107162095616","","","2017-06-29 16:24:59 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","UNESCO Wikipedia article edited anonymously from Shared Services Canada https://t.co/aGVxXcQ4r3","","","","https://en.wikipedia.org/w/index.php?diff=788125791&oldid=788040718"
"880458712263086080","","","2017-06-29 16:11:29 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Molecular dynamics Wikipedia article edited anonymously from Natural Resources Canada https://t.co/6BALuATJZG","","","","https://en.wikipedia.org/w/index.php?diff=788124062&oldid=788121705"
"880402010662633472","","","2017-06-29 12:26:11 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Paycheck Wikipedia article edited anonymously from Shared Services Canada https://t.co/KO5nIRNHvV","","","","https://en.wikipedia.org/w/index.php?diff=788094577&oldid=786087944"
"880167429825064960","","","2017-06-28 20:54:02 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Photoelectrochemistry Wikipedia article edited anonymously from National Research Council https://t.co/kBl59X4Fuh","","","","https://en.wikipedia.org/w/index.php?diff=787993551&oldid=785316318"
"880166779477266433","","","2017-06-28 20:51:27 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Substitute (association football) Wikipedia article edited anonymously from Environment Canada https://t.co/eJLaGvl0Wo","","","","https://en.wikipedia.org/w/index.php?diff=787993234&oldid=787992816"
"880166002377588736","","","2017-06-28 20:48:22 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Substitute (association football) Wikipedia article edited anonymously from Environment Canada https://t.co/v6fZAGpgRf","","","","https://en.wikipedia.org/w/index.php?diff=787992816&oldid=787992688"
"880165750408957952","","","2017-06-28 20:47:22 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Substitute (association football) Wikipedia article edited anonymously from Environment Canada https://t.co/cjRseuIwLF","","","","https://en.wikipedia.org/w/index.php?diff=787992688&oldid=785062216"
"880071729921568769","","","2017-06-28 14:33:46 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Citizenship judge Wikipedia article edited anonymously from Shared Services Canada https://t.co/KLzqaTO3Ca","","","","https://en.wikipedia.org/w/index.php?diff=787944799&oldid=785262960"
"880047970674257920","","","2017-06-28 12:59:21 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Skowhegan, Maine Wikipedia article edited anonymously from Shared Services Canada https://t.co/rGrGce7Ieb","","","","https://en.wikipedia.org/w/index.php?diff=787933492&oldid=783963426"
"880047973111013381","","","2017-06-28 12:59:21 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Asia's Next Top Model (cycle 5) Wikipedia article edited anonymously from Shared Services Canada https://t.co/ZsvHNPj0Df","","","","https://en.wikipedia.org/w/index.php?diff=787933495&oldid=787933256"
"880022559978385412","","","2017-06-28 11:18:22 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Bartibog River Wikipedia article edited anonymously from Shared Services Canada https://t.co/xr84McR7X4","","","","https://en.wikipedia.org/w/index.php?diff=787922566&oldid=710922285"
"879862391835676673","","","2017-06-28 00:41:55 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","2015 World Championships in Athletics Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/bTqr7WTbcR","","","","https://en.wikipedia.org/w/index.php?diff=787861462&oldid=787861014"
"879861609736417285","","","2017-06-28 00:38:49 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","2015 World Championships in Athletics Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/biOFESHpkw","","","","https://en.wikipedia.org/w/index.php?diff=787861014&oldid=787860090"
"879859545186717696","","","2017-06-28 00:30:37 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","2015 World Championships in Athletics Wikipedia article edited anonymously from Canadian Broadcasting Corporation https://t.co/Z8hcnif8xI","","","","https://en.wikipedia.org/w/index.php?diff=787860090&oldid=787801931"
"879743803158134784","","","2017-06-27 16:50:42 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Tracy Howe Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/YhWfVskBxJ","","","","https://en.wikipedia.org/w/index.php?diff=787802541&oldid=787802115"
"879743011873329152","","","2017-06-27 16:47:33 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Tracy Howe Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/6IpcGuA1Eq","","","","https://en.wikipedia.org/w/index.php?diff=787802115&oldid=783918600"
"879726782034976769","","","2017-06-27 15:43:04 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Q5150726 Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/th8XaaNLJn","","","","https://www.wikidata.org/w/index.php?diff=508191924&oldid=340931051&rcid=539726211"
"879722200324079616","","","2017-06-27 15:24:51 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Project Runway (season 8) Wikipedia article edited anonymously from Shared Services Canada https://t.co/Y718dRwnAZ","","","","https://en.wikipedia.org/w/index.php?diff=787791156&oldid=787790474"
"879720981782302720","","","2017-06-27 15:20:01 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Project Runway (season 8) Wikipedia article edited anonymously from Shared Services Canada https://t.co/NJMi6qPnlx","","","","https://en.wikipedia.org/w/index.php?diff=787790474&oldid=787790415"
"879720870687776768","","","2017-06-27 15:19:34 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Project Runway (season 8) Wikipedia article edited anonymously from Shared Services Canada https://t.co/FeSBhXz6Iz","","","","https://en.wikipedia.org/w/index.php?diff=787790415&oldid=783641524"
"879717726905917440","","","2017-06-27 15:07:05 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Project Runway (season 9) Wikipedia article edited anonymously from Shared Services Canada https://t.co/PeGoR19hml","","","","https://en.wikipedia.org/w/index.php?diff=787788693&oldid=787788013"
"879716366349201408","","","2017-06-27 15:01:40 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Project Runway (season 9) Wikipedia article edited anonymously from Shared Services Canada https://t.co/JWsEe2r2Qh","","","","https://en.wikipedia.org/w/index.php?diff=787788013&oldid=777080946"
"879710629367607297","","","2017-06-27 14:38:52 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Amal El-Mohtar Wikipedia article edited anonymously from Shared Services Canada https://t.co/n9Dgnohz4v","","","","https://en.wikipedia.org/w/index.php?diff=787784895&oldid=787315942"
"879709827622219776","","","2017-06-27 14:35:41 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Locus Award for Best Short Story Wikipedia article edited anonymously from Shared Services Canada https://t.co/PjpsJop5uF","","","","https://en.wikipedia.org/w/index.php?diff=787784464&oldid=787515737"
"879704268164517888","","","2017-06-27 14:13:36 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Project Runway (season 10) Wikipedia article edited anonymously from Shared Services Canada https://t.co/B8bGNUqnGI","","","","https://en.wikipedia.org/w/index.php?diff=787781664&oldid=787781146"
"879703259274936320","","","2017-06-27 14:09:35 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Project Runway (season 10) Wikipedia article edited anonymously from Shared Services Canada https://t.co/e2h18XYrZn","","","","https://en.wikipedia.org/w/index.php?diff=787781146&oldid=787780840"
"879702669614395392","","","2017-06-27 14:07:15 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Project Runway (season 10) Wikipedia article edited anonymously from Shared Services Canada https://t.co/faMOa570MV","","","","https://en.wikipedia.org/w/index.php?diff=787780840&oldid=787456779"
"879695860183052288","","","2017-06-27 13:40:11 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Toronto municipal election, 2014 Wikipedia article edited anonymously from Shared Services Canada https://t.co/7lBZieNwdW","","","","https://en.wikipedia.org/w/index.php?diff=787777456&oldid=787227129"
"879444037698191360","","","2017-06-26 20:59:32 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Treaty 6 Wikipedia article edited anonymously from Shared Services Canada https://t.co/gcsthyfFxe","","","","https://en.wikipedia.org/w/index.php?diff=787676389&oldid=787676193"
"879443604690829312","","","2017-06-26 20:57:49 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Treaty 6 Wikipedia article edited anonymously from Shared Services Canada https://t.co/cisUE26rK8","","","","https://en.wikipedia.org/w/index.php?diff=787676193&oldid=787182841"
"879405775235448832","","","2017-06-26 18:27:30 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Years of Lead (Italy) Wikipedia article edited anonymously from Canadian Department of National Defence https://t.co/R48uuZjLtM","","","","https://en.wikipedia.org/w/index.php?diff=787655936&oldid=787296134"
"879370797705547776","","","2017-06-26 16:08:30 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","90 Day Fiance Wikipedia article edited anonymously from Shared Services Canada https://t.co/XrVnByBskk","","","","https://en.wikipedia.org/w/index.php?diff=787638008&oldid=787631960"
"879341440853258241","","","2017-06-26 14:11:51 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ottawa Macdonald–Cartier International Airport Wikipedia article edited anonymously from Shared Services Canada https://t.co/jBGNBZmL4h","","","","https://en.wikipedia.org/w/index.php?diff=787622203&oldid=787622112"
"879341248728924160","","","2017-06-26 14:11:05 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ottawa Macdonald–Cartier International Airport Wikipedia article edited anonymously from Shared Services Canada https://t.co/pGo6N37GtY","","","","https://en.wikipedia.org/w/index.php?diff=787622112&oldid=787621886"
"879340797954596866","","","2017-06-26 14:09:18 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ottawa Macdonald–Cartier International Airport Wikipedia article edited anonymously from Shared Services Canada https://t.co/oANinOWizj","","","","https://en.wikipedia.org/w/index.php?diff=787621886&oldid=787621809"
"879340642870210560","","","2017-06-26 14:08:41 +0000","<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Ottawa Macdonald–Cartier International Airport Wikipedia article edited anonymously from Shared Services Canada https://t.co/kzy89ZBqXY","","","","https://en.wikipedia.org/w/index.php?diff=787621809&oldid=787620176"
